stress_group,stress_level,stress_parameter,stress_value,seed,method_label,mean_error_m,median_error_m,p90_error_m,failure_rate,zone_accuracy,trajectory_smoothness_m_per_step,notes
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,102,vlp_only,0.6341576803514319,0.4632878560887047,0.8577546135421579,0.07,0.9,0.7736515197452964,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,102,wifi_only,2.3029890981401717,1.812724886305951,4.599304521983863,0.47,0.29,3.4480881409538906,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,103,adaptive_fusion,0.7490706515348416,0.5139351684298541,1.714062487380208,0.08,0.8,0.6049806278272432,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,103,graph_diffusion_3,1.096379818361065,0.8297705164852848,2.2055394251435594,0.16,0.6,1.2776607061340115,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,103,static_fusion,0.8361576903281486,0.5026539894127589,2.3231459919231385,0.13,0.82,0.9809871749276252,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,103,vlp_only,0.8361576903281486,0.5026539894127589,2.3231459919231385,0.13,0.82,0.9809871749276252,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,103,wifi_only,1.7441667478400993,1.2109163850402986,3.315037299527672,0.3,0.4,2.514723496707824,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,104,adaptive_fusion,0.5852724685255755,0.437959994609538,1.2454767294978364,0.02,0.88,0.587945764908858,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,104,graph_diffusion_3,1.1656524697025916,0.896275728842308,2.7736609370583323,0.15,0.59,1.341142597710746,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,104,static_fusion,0.8553146014498416,0.4473096722162952,2.015821835786465,0.1,0.82,1.0906494266716975,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,104,vlp_only,0.8553146014498416,0.4473096722162952,2.015821835786465,0.1,0.82,1.0906494266716975,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,104,wifi_only,1.7643165702026806,1.086988900756318,4.646363157784259,0.21,0.46,2.243147704841105,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,105,adaptive_fusion,0.5871779599318766,0.4344233829685989,1.2047839297524026,0.03,0.85,0.444014316456951,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,105,graph_diffusion_3,1.0675833544789226,0.970934813688932,1.89864305381373,0.09,0.51,1.308389767310233,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,105,static_fusion,0.8014179790774633,0.4253540856842672,2.401300481298985,0.14,0.82,1.0040490888495317,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,105,vlp_only,0.8014179790774633,0.4253540856842672,2.401300481298985,0.14,0.82,1.0040490888495317,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,105,wifi_only,1.8913497904281515,1.5325407947630365,3.8632258400080377,0.35,0.37,2.7517306461601696,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,106,adaptive_fusion,0.6385771049968566,0.482121582020676,1.1799540974042688,0.03,0.87,0.6366513650616528,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,106,graph_diffusion_3,1.116115358968482,0.8925394578755268,2.2063048297853425,0.14,0.57,1.2386274963726984,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,106,static_fusion,0.7721436230250991,0.482121582020676,1.4844189519950766,0.09,0.85,0.9229087104539454,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,106,vlp_only,0.7721436230250991,0.482121582020676,1.4844189519950766,0.09,0.85,0.9229087104539454,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,106,wifi_only,2.1039775719003697,1.363221157810809,4.909830290228843,0.33,0.38,2.710842312392682,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,107,adaptive_fusion,0.6782972002713195,0.4332707470129058,1.3260674186985306,0.05,0.87,0.6492696822004284,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,107,graph_diffusion_3,1.0967672563414006,0.8569904839394871,2.3090283650295933,0.14,0.61,1.2731444185821323,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,107,static_fusion,0.767396471954278,0.4292650209278784,1.570073630287166,0.07,0.86,0.8943444854828159,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,107,vlp_only,0.767396471954278,0.4292650209278784,1.570073630287166,0.07,0.86,0.8943444854828159,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,107,wifi_only,1.9514538760886408,1.4999439798793586,4.512950775094916,0.34,0.34,2.661410145581913,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,108,adaptive_fusion,0.7417983740278876,0.4649716225849811,1.5340719692752356,0.08,0.8,0.5995822767704763,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,108,graph_diffusion_3,1.2859871093296351,0.9889195083359268,2.499240087930163,0.22,0.51,1.6032087107165902,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
