t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
30,s2_wifi_degraded,1.3675026549702816,7.582213936330399,False,False,False,-60.15001805223892,-58.01905273064859,-56.625606525070225,-62.07491644285368,-50.92305461436827,-53.00189914332119,0.027703880559506084,0.02812056328675001,0.01569149921649267,0.012634057861851634,0.21725844649556772,0.21859843883519986,0.020244390096964212,0.020762151065384267
31,s2_wifi_degraded,1.2429294919367564,7.522606951356906,False,False,False,-58.34064298735352,-57.92388867122733,-64.15459494205025,-62.128044400091184,-56.69820451729897,-53.333556302939435,0.028235131589186186,0.028512494635323453,0.01092094461013833,0.012475487321956134,0.20775198018225022,0.2082873418795787,0.017180156445556136,0.0200457419882197
32,s2_wifi_degraded,1.1706414409291317,7.446686809586819,False,False,False,-60.20201669574836,-57.80875054420696,-60.769840854541485,-62.13464791764636,-54.45473510374018,-53.55646269628115,0.030596416027930156,0.02910849458358428,0.01225617691567866,0.012452286646401472,0.20134150862744699,0.20024064495442256,0.017867382413074492,0.019628513187445875
33,s2_wifi_degraded,1.0225794063669398,7.298034493574606,False,False,False,-56.950957783876916,-57.582572170422026,-61.858736972892075,-62.15531061421997,-56.116476770858974,-53.994486636022714,0.02857269548774663,0.030280530481516413,0.013578490586657138,0.012383353816799478,0.1827665611912961,0.1835500065300436,0.01889007060032532,0.01880506815771561
34,s2_wifi_degraded,0.8405580282052503,7.1660136409604815,False,False,False,-54.50569777250088,-57.38329180105228,-63.60796418987916,-62.214675774786635,-54.874024428225084,-54.467465474400605,0.03142263768083541,0.031218778660863627,0.012530674089392435,0.01220326148405397,0.16522313772273056,0.16556732904455815,0.017727232150989706,0.017872097144677968
35,s2_wifi_degraded,0.7992402328627707,7.065719351919998,True,False,False,-55.01144562625151,-57.228641192589365,-64.60887040317002,-62.189452277572144,-51.06216178853914,-54.631832673172546,0.032837251516183726,0.03215089152007751,0.011065397801380931,0.012268064003356607,0.15907858933094132,0.15836054151228096,0.01661367626858441,0.017629277658216563
36,s2_wifi_degraded,0.7671095331979448,6.6194549412444434,True,False,False,-69.69603668412863,-56.50147046683917,-64.96198519412113,-61.96926775659773,-56.64039947231235,-55.098864337126585,0.03629984828333977,0.037230937334343975,0.011574562265598158,0.012877625343335447,0.1356491791492443,0.13466338450684562,0.01870624975189795,0.01717604838491038
37,s2_wifi_degraded,0.7867269935815102,6.50813786445098,True,False,False,-56.022031979140465,-56.30926235585762,-67.75663617131991,-61.89360216758721,-54.28541954695009,-55.17456356757718,0.04221859753914039,0.03876669438348409,0.013313047540421166,0.013096785399821667,0.13006261765482205,0.12990920352865287,0.01907342205577166,0.017165330946579578
38,s2_wifi_degraded,0.9039958580667962,6.339426406945286,True,False,False,-46.39525087344864,-56.00642548925529,-61.936412042143594,-61.70718844431771,-63.29917009605697,-55.153554217250075,0.04276243030132763,0.041611450663551056,0.013287829365525793,0.013664208251196266,0.12595904383304748,0.12564819173847414,0.016212730258502908,0.017509829314194883
39,s2_wifi_degraded,0.9979740023158236,6.187541249202924,True,False,False,-51.85244763628789,-55.729155116116566,-59.020873303169395,-61.54646226609293,-60.82321284883501,-55.16759829917256,0.044186360695194556,0.04436644268980545,0.013276700423997914,0.01417155837728876,0.12013357810840629,0.12064090010030015,0.017496796795090145,0.017757770753927232
40,s2_wifi_degraded,1.28488954092244,5.782257454541684,True,False,False,-63.069689513373255,-54.96884863444058,-66.130384330712,-61.07478859350324,-65.3000766412601,-55.21325798743222,0.050761425196635554,0.05314384527935206,0.01770264917412092,0.01577332347873961,0.10627856171863372,0.10604718182691311,0.017406532724947157,0.018514715981391035
41,s2_wifi_degraded,1.513102962684955,5.518180410148621,True,False,False,-52.07582267729158,-54.470415683131655,-61.53227762531412,-60.7182508988606,-54.883206686088755,-55.23803429198502,0.06007314654873684,0.06018780235065048,0.016117163536070327,0.017106466340663633,0.09462052346494396,0.09618624240615956,0.018270024499416938,0.01914269016115509
42,s2_wifi_degraded,1.6106044791645622,5.19830615307079,True,False,False,-57.572202604662145,-53.80762926586003,-69.48885516041554,-60.44582370283064,-67.32780491948768,-55.553831402200174,0.06727842621977932,0.06953720359516566,0.01735547111532683,0.01816413708843508,0.08297939105909784,0.08332557514201043,0.019589357856564567,0.018984747518325597
43,s2_wifi_degraded,1.8972643262832611,4.975906927269721,True,False,False,-55.069786670216075,-53.42490547093287,-56.32577824855439,-60.03352709140891,-59.16789853429215,-55.53157296106602,0.07778247436018658,0.07772075094622231,0.020509458614659984,0.019960316996364854,0.07659483302460766,0.0760127162911797,0.020847380781898617,0.019845789634888433
44,s2_wifi_degraded,2.229332660696988,4.76372737768957,True,False,False,-58.310538516026234,-53.147862850147334,-64.9159883943027,-59.56026724011433,-68.13263335963913,-55.494855767774865,0.0857289087920002,0.08553747373823949,0.021693141332425364,0.022252490277527927,0.07034230704487872,0.06884182057189112,0.019326403969132315,0.02093186046099078
