t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
60,s1_clean,3.960394580468616,7.038758843554683,False,False,False,-59.87062224371741,-58.209749969456794,-60.588617625730606,-59.70583581901778,-46.01563604907546,-47.618646994531375,0.03027933612720311,0.030091262953703506,0.022406795277725204,0.021878246293976233,0.11203366185538405,0.11406239352022866,0.04531434721605313,0.047075667743090646
61,s1_clean,3.817436158029557,7.138548197645917,False,False,False,-58.49365100270179,-58.25067881939309,-59.61751390037456,-59.90817349050609,-51.5811932087659,-47.55639888350531,0.03157271668662203,0.02966676647203897,0.020139368674028595,0.020877472715936988,0.1246136803905702,0.1242981289204849,0.047292975520698395,0.044972239648466576
62,s1_clean,3.501130686893392,7.317553093393935,False,False,False,-59.54792796700073,-58.3076618364433,-54.95931662964596,-60.306239107422776,-46.99342146827952,-47.76190162155271,0.027303227505295482,0.028960522088821286,0.018919737464547393,0.01904174476095082,0.14947543780503375,0.14882885562656187,0.04091990699374508,0.0404767204412908
63,s1_clean,3.301420995394072,7.433470647673615,False,False,False,-59.79044763528052,-58.361061833476974,-62.731802333503786,-60.55271883028848,-51.6599410949789,-48.00222452391153,0.029057605619399483,0.028395941743631647,0.019178030024042392,0.017985854791586313,0.16492575366514978,0.16626065497994436,0.036986325058090914,0.03788223147468983
64,s1_clean,2.9801326529816508,7.690884577841307,False,False,False,-57.30682497866114,-58.561725839560225,-63.52874977754706,-60.99373266391024,-49.35243112882452,-48.39247257446526,0.026429949616302118,0.026776036210008153,0.018056193485864562,0.016237658142103612,0.19721768239744672,0.19777650313568826,0.03601522693183287,0.0341359601882076
65,s1_clean,2.8255159655061237,7.887436491509548,False,False,False,-57.36648588817795,-58.761611985724684,-58.243187924921,-61.255036296750674,-47.834284507548325,-48.53265857123603,0.025165140304505236,0.025417233385159513,0.015918965832994226,0.015281828988250675,0.21372962711715618,0.21303124240882332,0.03339507796669786,0.032480233961438516
66,s1_clean,2.7289097443354,8.069919722795287,False,False,False,-59.414846178812354,-58.96459067932891,-57.52232422122782,-61.459919056454765,-48.48410644960022,-48.57786239289453,0.025655599143965993,0.024169047099470393,0.01339804596297864,0.014571244498510424,0.22026672886858992,0.22044892212659278,0.0324987389493253,0.031457144063884855
67,s1_clean,2.632696225741202,8.126714841624567,False,False,False,-58.674211475206825,-59.00793971800063,-63.629595517437885,-61.56688517117527,-49.42513075318758,-48.84309886371396,0.02478560713344891,0.02384532628118941,0.013271820978600711,0.014215735387667187,0.22597662315520148,0.22643075658982711,0.03041976063282824,0.03046550704687866
68,s1_clean,2.546782184357937,8.26682174955117,False,False,False,-56.86636672347685,-59.161263515461386,-60.24028741174953,-61.72725792691363,-46.27088372934956,-48.98290305741263,0.023374701814904968,0.0229505051987066,0.01375550090834054,0.013696633920984755,0.22790358118536028,0.2288243329040331,0.027276140629718445,0.029578116915045412
69,s1_clean,2.27418996039954,8.37225686434336,False,False,False,-57.3202931342827,-59.227826847612114,-61.56903232767439,-61.98021436998236,-49.09891791745795,-49.82777942699667,0.021562306740978723,0.02238095908523173,0.011046496357990368,0.012921472901129182,0.2367289801441832,0.23731800425991112,0.026577800419261825,0.027083040770234223
